4.69		0.000467
4.761		0.000466
4.782		0.000465
4.695		0.000466
4.802		0.000466
4.74		0.000462
4.773		0.000456
4.827		0.000448
4.707		0.000441
4.814		0.000437
4.751		0.000438
4.731		0.000447
4.845		0.000454
4.72		0.000458
4.827		0.000465
4.812		0.000471
4.744		0.000468
4.859		0.000457
4.738		0.000446
4.806		0.000438
4.826		0.00044
4.757		0.000446
4.873		0.000455
4.784		0.000465
4.789		0.000469
4.84		0.00047
4.769		0.00047
4.863		0.000471
4.796		0.000474
4.799		0.000477
4.888		0.000476
4.767		0.000474
4.874		0.000472
4.807		0.000472
4.811		0.000474
4.906		0.000472
4.781		0.000468
4.852		0.000461
4.819		0.000455
4.8		0.000452
4.92		0.000451
4.794		0.00045
4.865		0.000451
4.924		0.000454
4.812		0.000457
4.934		0.000461
4.806		0.000463
4.844		0.000464
4.936		0.000466
4.809		0.000467
4.946		0.000467
4.854		0.000463
4.859		0.000455
4.95		0.000448
4.82		0.000445
4.9		0.000446
4.922		0.000447
4.873		0.000446
4.963		0.000445
4.838		0.000441
4.914		0.000439
4.935		0.000438
4.858		0.000441
4.956		0.000448
4.889		0.000457
4.926		0.000467
4.946		0.000474
4.853		0.000477
4.968		0.000479
4.903		0.000477
4.906		0.000475
4.999		0.000475
4.866		0.000475
4.981		0.000472
4.916		0.000468
4.893		0.000464
5.013		0.000462
4.887		0.00046
4.96		0.000457
4.982		0.000456
4.907		0.000461
5.025		0.000465
4.898		0.000467
4.94		0.000466
5.029		0.000465
4.92		0.000465
5.037		0.000469
4.952		0.000474
4.953		0.000474
5.042		0.000471
4.916		0.000469
4.994		0.000471
4.964		0.000476
4.967		0.00048
5.055		0.000481
4.935		0.000478
5.007		0.000476
5.029		0.000474
4.955		0.000474
5.07		0.000472
4.948		0.000472
5.02		0.000472
5.041		0.000473
4.967		0.000473
5.082		0.000474
4.957		0.000475
5.066		0.000476
5.052		0.000475
4.982		0.000473
5.094		0.000472
4.973		0.000471
5.016		0.000469
5.063		0.000469
4.995		0.000468
5.106		0.000468
5.021		0.000466
5.028		0.00047
5.108		0.000482
5.005		0.000491
5.096		0.000487
5.031		0.000472
5.039		0.000454
5.119		0.000443
5.004		0.000446
5.108		0.000457
5.046		0.00047
5.052		0.000481
5.136		0.000488
5.019		0.000488
5.09		0.000486
5.106		0.000482
5.04		0.000476
5.149		0.000471
5.032		0.000469
5.102		0.000469
5.152		0.00047
5.036		0.00047
5.161		0.000469
5.045		0.000468
5.086		0.000468
5.164		0.000474
5.05		0.000483
5.154		0.000492
5.141		0.000496
5.098		0.000495
5.177		0.00049
5.062		0.000489
5.134		0.000488
5.153		0.000484
5.087		0.00048
5.19		0.000476
5.08		0.000474
5.148		0.000469
5.168		0.000463
5.1		0.000459
5.185		0.00045
5.094		0.000439
5.16		0.000428
5.18		0.000421
5.096		0.000414
5.198		0.000413
5.144		0.000415
5.144		0.000421
5.222		0.000431
5.108		0.000442
5.209		0.000449
5.155		0.000453
5.132		0.000456
5.237		0.000458
5.123		0.000461
5.221		0.000466
5.216		0.000469
5.145		0.000471
5.25		0.000471
5.143		0.000471
5.203		0.00047
5.228		0.000468
5.158		0.000465
5.261		0.000467
5.194		0.000471
5.189		0.000475
5.269		0.000475
5.171		0.000473
5.252		0.000472
5.207		0.000471
5.2		0.000469
5.281		0.000468
5.178		0.000467
5.234		0.000465
5.221		0.000463
5.212		0.000459
5.292		0.000454
5.192		0.00045
5.246		0.000448
5.277		0.000449
5.19		0.000451
5.304		0.000452
5.206		0.000454
5.258		0.000457
5.314		0.00046
5.202		0.000459
5.293		0.000456
5.218		0.000452
5.243		0.000449
5.326		0.000448
5.215		0.000448
5.305		0.000452
5.311		0.000458
5.233		0.000463
5.338		0.000467
5.228		0.000471
5.287		0.000475
5.324		0.000476
5.246		0.000475
5.346		0.000471
5.293		0.000468
5.299		0.000467
5.339		0.000469
5.257		0.000473
5.333		0.000475
5.307		0.000472
5.286		0.000466
5.351		0.00046
5.26		0.000456
5.345		0.000454
5.322		0.000455
5.297		0.000457
5.376		0.00046
5.273		0.000462
5.357		0.000467
5.335		0.000473
5.29		0.000472
5.388		0.000458
5.304		0.000438
5.341		0.000423
5.384		0.000417
5.302		0.00042
5.399		0.000426
5.317		0.000433
5.329		0.000445
5.416		0.000462
5.314		0.00048
5.412		0.000493
5.37		0.000505
5.341		0.000509
5.432		0.000502
5.32		0.000489
5.372		0.000475
5.384		0.000467
5.353		0.000463
5.444		0.000463
5.353		0.000468
5.383		0.000474
5.436		0.000477
5.364		0.000477
5.446		0.000479
5.365		0.00048
5.395		0.00048
5.452		0.000478
5.353		0.000471
5.459		0.000466
5.378		0.000462
5.406		0.000461
5.478		0.000463
5.364		0.000467
5.443		0.00047
5.391		0.000468
5.393		0.000458
5.491		0.000454
5.377		0.000458
5.456		0.000472
5.486		0.000498
5.387		0.000522
5.504		0.000536
5.388		0.000542
5.438		0.000541
5.5		0.000532
5.399		0.000516
5.503		0.0005
5.472		0.000483
5.45		0.000476
5.512		0.000479
5.409		0.000485
5.487		0.000498
5.484		0.000512
5.438		0.000521
5.537		0.000524
5.422		0.000526
5.499		0.000522
5.499		0.000515
5.45		0.000508
5.535		0.000503
5.463		0.000502
5.512		0.000498
5.513		0.000496
5.443		0.000495
5.547		0.000494
5.477		0.000491
5.496		0.00049
5.569		0.00049
5.457		0.000488
5.559		0.000482
5.491		0.000476
5.482		0.000471
5.581		0.000469
5.47		0.000468
5.571		0.000466
5.546		0.000461
5.495		0.000457
5.593		0.000453
5.482		0.00045
5.527		0.00045
5.593		0.000454
5.507		0.00046
5.605		0.000465
5.525		0.000471
5.539		0.000477
5.605		0.000482
5.501		0.000485
5.6		0.000487
5.538		0.000487
5.552		0.000484
5.618		0.00048
5.517		0.000472
5.587		0.000466
5.596		0.00046
5.564		0.000454
5.637		0.000452
5.531		0.000454
5.6		0.000458
5.608		0.000461
5.537		0.000468
5.649		0.000475
5.543		0.00048
5.611		0.000484
5.65		0.000484
5.548		0.000481
5.645		0.000477
5.555		0.000475
5.596		0.000475
5.662		0.000476
5.56		0.000479
5.657		0.000483
5.641		0.000489
5.609		0.00049
5.676		0.00049
5.574		0.00049
5.642		0.000491
5.654		0.000489
5.598		0.000487
5.693		0.000484
5.591		0.000483
5.655		0.000483
5.667		0.000482
5.612		0.000482
5.689		0.000483
5.634		0.000486
5.642		0.000489
5.68		0.000488
5.608		0.000486
5.702		0.000484
5.649		0.000483
5.656		0.000482
5.727		0.000482
5.622		0.000481
5.715		0.000478
5.661		0.000475
5.644		0.000474
5.738		0.000474
5.638		0.00047
5.7		0.000463
5.713		0.000454
5.656		0.00045
5.749		0.000447
5.65		0.000444
5.686		0.000446
5.753		0.00045
5.652		0.000453
5.759		0.000455
5.692		0.000458
5.698		0.00046
5.765		0.000462
5.665		0.000464
5.73		0.000468
5.706		0.000471
5.711		0.000472
5.777		0.000469
5.682		0.000465
5.742		0.000463
5.758		0.00046
5.722		0.000457
5.791		0.000455
5.695		0.000456
5.754		0.000457
5.771		0.000457
5.698		0.000457
5.803		0.000461
5.708		0.000463
5.767		0.000464
5.809		0.000464
5.711		0.000463
5.8		0.000464
5.753		0.000468
5.756		0.000471
5.821		0.000475
5.725		0.000479
5.813		0.000484
5.804		0.000491
5.747		0.000498
5.834		0.000503
5.738		0.000504
5.8		0.0005
5.816		0.000495
5.76		0.000488
5.848		0.000483
5.786		0.000481
5.813		0.000481
5.829		0.000481
5.773		0.000477
5.845		0.000472
5.798		0.000471
5.802		0.000471
5.841		0.000472
5.77		0.000472
5.857		0.000474
5.812		0.000476
5.815		0.000476
5.881		0.000475
5.789		0.000475
5.868		0.000475
5.824		0.000475
5.805		0.000476
5.892		0.000478
5.802		0.000481
5.856		0.000482
5.897		0.000482
5.817		0.00048
5.903		0.000476
5.815		0.000471
5.845		0.000468
5.909		0.000468
5.816		0.000467
5.915		0.000465
5.856		0.000465
5.856		0.000462
5.921		0.000459
5.828		0.000457
5.886		0.000458
5.869		0.00046
5.868		0.000461
5.933		0.00046
5.848		0.000461
5.899		0.000472
5.918		0.000496
5.881		0.000521
5.945		0.00053
5.86		0.000517
5.911		0.000496
5.932		0.000484
5.861		0.000482
5.941		0.000482
5.874		0.000484
5.923		0.000489
5.965		0.000491
5.872		0.000482
5.952		0.000468
5.916		0.000455
5.892		0.000444
5.977		0.000438
5.886		0.000434
5.965		0.000441
5.965		0.000459
5.903		0.000468
5.99		0.00047
5.897		0.000468
5.952		0.000464
5.976		0.000461
5.916		0.000456
6.003		0.000446
5.95		0.00043
5.964		0.000422
5.99		0.000419
5.927		0.000418
5.995		0.000416
5.962		0.000414
5.953		0.000414
6.024		0.000414
5.928		0.00042
6.008		0.000426
5.975		0.000436
5.965		0.000448
6.036		0.000461
5.952		0.000468
6.021		0.000471
5.989		0.00047
5.957		0.000467
6.048		0.000466
5.964		0.000465
6.008		0.000461
6.058		0.000456
5.968		0.000455
6.06		0.000454
5.976		0.000454
5.997		0.000454
6.072		0.000453
5.972		0.000451
6.073		0.000446
6.026		0.000439
6.01		0.000435
6.085		0.000437
5.985		0.000441
6.041		0.000447
6.04		0.000454
6.023		0.00046
6.098		0.000465
6.013		0.000469
6.054		0.000473
6.089		0.000477
6.035		0.000477
6.105		0.000473
6.026		0.000466
6.066		0.000461
6.101		0.000461
6.018		0.000463
6.116		0.000468
6.039		0.000475
6.077		0.000479
6.129		0.000481
6.03		0.000481
6.109		0.000482
6.088		0.000482
6.066		0.000483
6.142		0.000485
6.045		0.000487
6.121		0.000487
6.134		0.000488
6.06		0.000488
6.154		0.000489
6.058		0.000493
6.109		0.000494
6.147		0.000491
6.073		0.000486
6.161		0.000477
6.123		0.000464
6.122		0.000456
6.16		0.000453
6.084		0.000453
6.152		0.000458
6.136		0.000466
6.112		0.000472
6.186		0.000473
6.09		0.000469
6.183		0.000464
6.112		0.000461
6.145		0.000459
6.197		0.000458
6.103		0.00046
6.195		0.000467
6.126		0.000473
6.136		0.000477
6.21		0.000481
6.116		0.000485
6.189		0.000489
6.173		0.000487
6.149		0.000481
6.223		0.000473
6.129		0.000468
6.179		0.000463
6.218		0.000459
6.162		0.000455
6.236		0.000453
6.161		0.000451
6.191		0.00045
6.231		0.00045
6.156		0.000451
6.221		0.00045
6.173		0.000447
6.203		0.000446
6.242		0.000446
6.163		0.000446
6.232		0.000445
6.22		0.000446
6.215		0.00045
6.267		0.000457
6.176		0.000466
6.245		0.000475
6.233		0.000479
6.188		0.000476
6.278		0.000473
6.188		0.000471
6.257		0.000468
6.275		0.000465
6.201		0.000462
6.283		0.00046
6.22		0.000456
6.247		0.000454
6.287		0.000453
6.214		0.000454
6.296		0.000459
6.266		0.000465
6.239		0.000468
6.3		0.00047
6.227		0.000472
6.289		0.000473
6.278		0.000472
6.251		0.000469
6.322		0.000468
6.252		0.000465
6.3		0.00046
6.29		0.000455
6.263		0.000454
6.327		0.000454
6.266		0.000456
6.292		0.000457
6.332		0.00046
6.259		0.000464
6.339		0.000469
6.278		0.000472
6.304		0.000471
6.352		0.000464
6.265		0.000458
6.35		0.000454
6.287		0.000453
6.293		0.000455
6.363		0.000459
6.276		0.000463
6.342		0.000468
6.358		0.000474
6.304		0.000474
6.374		0.00047
6.288		0.000466
6.333		0.000465
6.371		0.000467
6.3		0.000468
6.38		0.000469
6.319		0.000471
6.346		0.000472
6.384		0.000475
6.313		0.000478
6.375		0.00048
6.363		0.00048
6.358		0.000479
