Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Date/time
10.370000,0.510886,-0.000267,0.002136,-95.660000,35000,04-09-2024 17:19:39
10.392000,0.510886,-0.000269,0.002143,-95.660000,35000,04-09-2024 17:19:40
10.366000,0.510886,-0.000271,0.002150,-95.660000,35000,04-09-2024 17:19:40
10.403000,0.510886,-0.000272,0.002156,-95.660000,35000,04-09-2024 17:19:41
10.387000,0.510886,-0.000275,0.002164,-95.660000,35000,04-09-2024 17:19:42
10.382000,0.510886,-0.000279,0.002168,-95.660000,35000,04-09-2024 17:19:42
10.409000,0.510886,-0.000286,0.002170,-95.660000,35000,04-09-2024 17:19:43
10.376000,0.510886,-0.000293,0.002173,-95.660000,35000,04-09-2024 17:19:43
10.410000,0.510886,-0.000302,0.002176,-95.660000,35000,04-09-2024 17:19:44
10.398000,0.510886,-0.000310,0.002179,-95.660000,35000,04-09-2024 17:19:45
10.395000,0.510886,-0.000316,0.002183,-95.660000,35000,04-09-2024 17:19:45
10.422000,0.510886,-0.000322,0.002186,-95.660000,35000,04-09-2024 17:19:46
10.397000,0.510886,-0.000327,0.002189,-95.660000,35000,04-09-2024 17:19:46
10.416000,0.510886,-0.000335,0.002193,-95.660000,35000,04-09-2024 17:19:47
10.424000,0.510886,-0.000343,0.002199,-95.660000,35000,04-09-2024 17:19:48
10.410000,0.510886,-0.000349,0.002206,-95.660000,35000,04-09-2024 17:19:48
10.437000,0.510886,-0.000352,0.002213,-95.660000,35000,04-09-2024 17:19:49
10.409000,0.510886,-0.000354,0.002219,-95.660000,35000,04-09-2024 17:19:49
10.429000,0.510886,-0.000356,0.002225,-95.660000,35000,04-09-2024 17:19:50
10.437000,0.510886,-0.000359,0.002233,-95.660000,35000,04-09-2024 17:19:51
10.412000,0.510886,-0.000363,0.002245,-95.660000,35000,04-09-2024 17:19:51
10.452000,0.510886,-0.000367,0.002260,-95.660000,35000,04-09-2024 17:19:52
10.424000,0.510886,-0.000373,0.002277,-95.660000,35000,04-09-2024 17:19:52
10.445000,0.510886,-0.000378,0.002294,-95.660000,35000,04-09-2024 17:19:53
10.459000,0.510839,-0.000381,0.002310,-95.660000,35000,04-09-2024 17:19:54
10.426000,0.510886,-0.000385,0.002321,-95.660000,35000,04-09-2024 17:19:54
10.461000,0.510886,-0.000390,0.002333,-95.660000,35000,04-09-2024 17:19:55
10.448000,0.510839,-0.000394,0.002345,-95.660000,35000,04-09-2024 17:19:56
10.446000,0.510839,-0.000399,0.002357,-95.660000,35000,04-09-2024 17:19:56
10.470000,0.510886,-0.000403,0.002365,-95.660000,35000,04-09-2024 17:19:57
10.438000,0.510886,-0.000405,0.002370,-95.660000,35000,04-09-2024 17:19:57
10.474000,0.510886,-0.000405,0.002373,-95.660000,35000,04-09-2024 17:19:58
10.473000,0.510839,-0.000407,0.002377,-95.660000,35000,04-09-2024 17:19:59
10.451000,0.510886,-0.000411,0.002383,-95.660000,35000,04-09-2024 17:19:59
10.483000,0.510886,-0.000417,0.002391,-95.660000,35000,04-09-2024 17:20:00
10.453000,0.510886,-0.000426,0.002401,-95.660000,35000,04-09-2024 17:20:00
10.481000,0.510886,-0.000438,0.002414,-95.660000,35000,04-09-2024 17:20:01
10.485000,0.510886,-0.000447,0.002424,-95.660000,35000,04-09-2024 17:20:02
10.464000,0.510839,-0.000455,0.002436,-95.660000,35000,04-09-2024 17:20:02
10.499000,0.510839,-0.000461,0.002446,-95.660000,35000,04-09-2024 17:20:03
10.481000,0.510839,-0.000468,0.002455,-95.660000,35000,04-09-2024 17:20:04
10.491000,0.510839,-0.000475,0.002460,-95.660000,35000,04-09-2024 17:20:04
10.495000,0.510886,-0.000481,0.002466,-95.660000,35000,04-09-2024 17:20:05
10.475000,0.510886,-0.000489,0.002475,-95.660000,35000,04-09-2024 17:20:05
10.507000,0.510839,-0.000501,0.002489,-95.660000,35000,04-09-2024 17:20:06
10.492000,0.510839,-0.000509,0.002504,-95.660000,35000,04-09-2024 17:20:07
10.494000,0.510839,-0.000514,0.002517,-95.660000,35000,04-09-2024 17:20:07
10.516000,0.510839,-0.000518,0.002529,-95.660000,35000,04-09-2024 17:20:08
10.484000,0.510839,-0.000524,0.002538,-95.660000,35000,04-09-2024 17:20:08
10.519000,0.510839,-0.000528,0.002543,-95.660000,35000,04-09-2024 17:20:09
10.504000,0.510839,-0.000530,0.002548,-95.660000,35000,04-09-2024 17:20:10
10.507000,0.510839,-0.000530,0.002554,-95.660000,35000,04-09-2024 17:20:10
10.531000,0.510839,-0.000531,0.002562,-95.660000,35000,04-09-2024 17:20:11
10.503000,0.510886,-0.000535,0.002572,-95.660000,35000,04-09-2024 17:20:11
10.527000,0.510886,-0.000540,0.002583,-95.660000,35000,04-09-2024 17:20:12
10.519000,0.510886,-0.000543,0.002592,-95.660000,35000,04-09-2024 17:20:13
10.511000,0.510839,-0.000546,0.002604,-95.660000,35000,04-09-2024 17:20:13
10.545000,0.510839,-0.000546,0.002615,-95.660000,35000,04-09-2024 17:20:14
10.518000,0.510839,-0.000546,0.002628,-95.660000,35000,04-09-2024 17:20:14
10.542000,0.510886,-0.000548,0.002642,-95.660000,35000,04-09-2024 17:20:15
10.552000,0.510886,-0.000550,0.002658,-95.660000,35000,04-09-2024 17:20:16
10.526000,0.510886,-0.000552,0.002674,-95.660000,35000,04-09-2024 17:20:16
10.559000,0.510886,-0.000555,0.002689,-95.660000,35000,04-09-2024 17:20:17
10.532000,0.510886,-0.000558,0.002704,-95.660000,35000,04-09-2024 17:20:17
10.546000,0.510839,-0.000566,0.002720,-95.660000,35000,04-09-2024 17:20:18
10.565000,0.510886,-0.000576,0.002733,-95.660000,35000,04-09-2024 17:20:19
10.536000,0.510839,-0.000587,0.002743,-95.660000,35000,04-09-2024 17:20:19
10.571000,0.510839,-0.000597,0.002751,-95.660000,35000,04-09-2024 17:20:20
10.554000,0.510839,-0.000609,0.002760,-95.660000,35000,04-09-2024 17:20:21
10.559000,0.510839,-0.000615,0.002767,-95.660000,35000,04-09-2024 17:20:21
10.578000,0.510839,-0.000620,0.002776,-95.660000,35000,04-09-2024 17:20:22
10.548000,0.510839,-0.000625,0.002786,-95.660000,35000,04-09-2024 17:20:22
10.577000,0.510839,-0.000633,0.002799,-95.660000,35000,04-09-2024 17:20:23
10.576000,0.510839,-0.000641,0.002812,-95.660000,35000,04-09-2024 17:20:24
10.561000,0.510839,-0.000648,0.002826,-95.660000,35000,04-09-2024 17:20:24
10.588000,0.510839,-0.000655,0.002841,-95.660000,35000,04-09-2024 17:20:25
10.562000,0.510839,-0.000660,0.002856,-95.660000,35000,04-09-2024 17:20:25
10.587000,0.510886,-0.000662,0.002868,-95.660000,35000,04-09-2024 17:20:26
10.586000,0.510886,-0.000661,0.002876,-95.660000,35000,04-09-2024 17:20:27
10.572000,0.510886,-0.000659,0.002884,-95.660000,35000,04-09-2024 17:20:27
10.602000,0.510886,-0.000660,0.002893,-95.660000,35000,04-09-2024 17:20:28
10.574000,0.510839,-0.000660,0.002900,-95.660000,35000,04-09-2024 17:20:29
10.601000,0.510839,-0.000662,0.002910,-95.660000,35000,04-09-2024 17:20:29
10.599000,0.510839,-0.000664,0.002923,-95.660000,35000,04-09-2024 17:20:30
10.581000,0.510839,-0.000666,0.002939,-95.660000,35000,04-09-2024 17:20:30
10.616000,0.510839,-0.000670,0.002955,-95.660000,35000,04-09-2024 17:20:31
10.597000,0.510839,-0.000677,0.002973,-95.660000,35000,04-09-2024 17:20:32
10.615000,0.510839,-0.000685,0.002994,-95.660000,35000,04-09-2024 17:20:32
10.621000,0.510839,-0.000698,0.003018,-95.660000,35000,04-09-2024 17:20:33
10.593000,0.510839,-0.000708,0.003037,-95.660000,35000,04-09-2024 17:20:33
10.629000,0.510839,-0.000719,0.003052,-95.660000,35000,04-09-2024 17:20:34
10.609000,0.510839,-0.000729,0.003065,-95.660000,35000,04-09-2024 17:20:35
10.609000,0.510839,-0.000736,0.003080,-95.660000,35000,04-09-2024 17:20:35
10.638000,0.510839,-0.000738,0.003093,-95.660000,35000,04-09-2024 17:20:36
10.608000,0.510839,-0.000736,0.003107,-95.660000,35000,04-09-2024 17:20:36
10.643000,0.510839,-0.000733,0.003124,-95.660000,35000,04-09-2024 17:20:37
10.634000,0.510839,-0.000731,0.003144,-95.660000,35000,04-09-2024 17:20:38
10.623000,0.510839,-0.000730,0.003163,-95.660000,35000,04-09-2024 17:20:38
10.652000,0.510839,-0.000730,0.003184,-95.660000,35000,04-09-2024 17:20:39
10.622000,0.510839,-0.000730,0.003208,-95.660000,35000,04-09-2024 17:20:39
10.642000,0.510839,-0.000728,0.003238,-95.660000,35000,04-09-2024 17:20:40
10.645000,0.510839,-0.000726,0.003262,-95.660000,35000,04-09-2024 17:20:41
10.635000,0.510839,-0.000724,0.003285,-95.660000,35000,04-09-2024 17:20:41
10.664000,0.510839,-0.000722,0.003303,-95.660000,35000,04-09-2024 17:20:42
10.641000,0.510839,-0.000719,0.003321,-95.660000,35000,04-09-2024 17:20:43
10.655000,0.510839,-0.000717,0.003335,-95.660000,35000,04-09-2024 17:20:43
10.667000,0.510839,-0.000719,0.003347,-95.660000,35000,04-09-2024 17:20:44
10.648000,0.510839,-0.000726,0.003354,-95.660000,35000,04-09-2024 17:20:44
10.676000,0.510839,-0.000738,0.003357,-95.660000,35000,04-09-2024 17:20:45
10.653000,0.510839,-0.000748,0.003357,-95.660000,35000,04-09-2024 17:20:46
10.666000,0.510839,-0.000760,0.003360,-95.660000,35000,04-09-2024 17:20:46
10.677000,0.510839,-0.000773,0.003365,-95.660000,35000,04-09-2024 17:20:47
10.653000,0.510839,-0.000787,0.003374,-95.660000,35000,04-09-2024 17:20:47
10.683000,0.510886,-0.000795,0.003383,-95.660000,35000,04-09-2024 17:20:48
10.666000,0.510886,-0.000802,0.003392,-95.660000,35000,04-09-2024 17:20:49
10.680000,0.510839,-0.000808,0.003398,-95.660000,35000,04-09-2024 17:20:49
10.696000,0.510839,-0.000814,0.003402,-95.660000,35000,04-09-2024 17:20:50
10.667000,0.510839,-0.000818,0.003404,-95.660000,35000,04-09-2024 17:20:50
10.698000,0.510886,-0.000822,0.003408,-95.660000,35000,04-09-2024 17:20:51
10.690000,0.510886,-0.000825,0.003412,-95.660000,35000,04-09-2024 17:20:52
10.677000,0.510886,-0.000827,0.003420,-95.660000,35000,04-09-2024 17:20:52
10.709000,0.510886,-0.000827,0.003428,-95.660000,35000,04-09-2024 17:20:53
10.680000,0.510886,-0.000826,0.003438,-95.660000,35000,04-09-2024 17:20:53
10.711000,0.510886,-0.000823,0.003448,-95.660000,35000,04-09-2024 17:20:54
10.712000,0.510839,-0.000822,0.003460,-95.660000,35000,04-09-2024 17:20:55
10.688000,0.510839,-0.000823,0.003471,-95.660000,35000,04-09-2024 17:20:55
10.720000,0.510839,-0.000825,0.003482,-95.660000,35000,04-09-2024 17:20:56
10.689000,0.510839,-0.000828,0.003492,-95.660000,35000,04-09-2024 17:20:57
10.712000,0.510839,-0.000831,0.003506,-95.660000,35000,04-09-2024 17:20:57
10.718000,0.510839,-0.000831,0.003519,-95.660000,35000,04-09-2024 17:20:58
10.697000,0.510839,-0.000830,0.003532,-95.660000,35000,04-09-2024 17:20:58
10.731000,0.510839,-0.000830,0.003543,-95.660000,35000,04-09-2024 17:20:59
10.716000,0.510839,-0.000831,0.003554,-95.660000,35000,04-09-2024 17:21:00
10.725000,0.510839,-0.000832,0.003565,-95.660000,35000,04-09-2024 17:21:00
10.730000,0.510839,-0.000832,0.003574,-95.660000,35000,04-09-2024 17:21:01
10.711000,0.510839,-0.000834,0.003584,-95.660000,35000,04-09-2024 17:21:01
10.739000,0.510839,-0.000841,0.003596,-95.660000,35000,04-09-2024 17:21:02
10.727000,0.510839,-0.000848,0.003606,-95.660000,35000,04-09-2024 17:21:03
10.726000,0.510839,-0.000853,0.003615,-95.660000,35000,04-09-2024 17:21:03
10.740000,0.510839,-0.000854,0.003623,-95.660000,35000,04-09-2024 17:21:04
10.718000,0.510839,-0.000853,0.003635,-95.660000,35000,04-09-2024 17:21:04
10.750000,0.510839,-0.000853,0.003647,-95.660000,35000,04-09-2024 17:21:05
10.737000,0.510839,-0.000855,0.003660,-95.660000,35000,04-09-2024 17:21:06
10.737000,0.510839,-0.000856,0.003671,-95.660000,35000,04-09-2024 17:21:06
10.760000,0.510839,-0.000859,0.003682,-95.660000,35000,04-09-2024 17:21:07
10.735000,0.510839,-0.000861,0.003691,-95.660000,35000,04-09-2024 17:21:08
10.762000,0.510839,-0.000863,0.003701,-95.660000,35000,04-09-2024 17:21:08
10.748000,0.510839,-0.000867,0.003712,-95.660000,35000,04-09-2024 17:21:09
10.741000,0.510839,-0.000871,0.003723,-95.660000,35000,04-09-2024 17:21:09
10.772000,0.510791,-0.000876,0.003734,-95.660000,35000,04-09-2024 17:21:10
10.746000,0.510839,-0.000882,0.003743,-95.660000,35000,04-09-2024 17:21:11
10.768000,0.510839,-0.000888,0.003753,-95.660000,35000,04-09-2024 17:21:11
10.776000,0.510839,-0.000895,0.003762,-95.660000,35000,04-09-2024 17:21:12
10.752000,0.510839,-0.000901,0.003769,-95.660000,35000,04-09-2024 17:21:12
10.783000,0.510839,-0.000905,0.003777,-95.660000,35000,04-09-2024 17:21:13
10.755000,0.510839,-0.000908,0.003787,-95.660000,35000,04-09-2024 17:21:14
10.768000,0.510886,-0.000910,0.003798,-95.660000,35000,04-09-2024 17:21:14
10.785000,0.510839,-0.000910,0.003808,-95.660000,35000,04-09-2024 17:21:15
10.759000,0.510839,-0.000910,0.003817,-95.660000,35000,04-09-2024 17:21:15
10.792000,0.510839,-0.000911,0.003828,-95.660000,35000,04-09-2024 17:21:16
10.777000,0.510886,-0.000913,0.003841,-95.660000,35000,04-09-2024 17:21:17
10.782000,0.510839,-0.000913,0.003855,-95.660000,35000,04-09-2024 17:21:17
10.798000,0.510839,-0.000911,0.003871,-95.660000,35000,04-09-2024 17:21:18
10.773000,0.510839,-0.000911,0.003886,-95.660000,35000,04-09-2024 17:21:18
10.802000,0.510839,-0.000911,0.003901,-95.660000,35000,04-09-2024 17:21:19
10.802000,0.510886,-0.000912,0.003913,-95.660000,35000,04-09-2024 17:21:20
10.798000,0.510839,-0.000914,0.003923,-95.660000,35000,04-09-2024 17:21:20
10.813000,0.510839,-0.000916,0.003931,-95.660000,35000,04-09-2024 17:21:21
10.790000,0.510839,-0.000915,0.003940,-95.660000,35000,04-09-2024 17:21:22
10.816000,0.510839,-0.000909,0.003956,-95.660000,35000,04-09-2024 17:21:22
10.815000,0.510839,-0.000900,0.003981,-95.660000,35000,04-09-2024 17:21:23
10.803000,0.510839,-0.000886,0.004013,-95.660000,35000,04-09-2024 17:21:23
10.833000,0.510839,-0.000870,0.004055,-95.660000,35000,04-09-2024 17:21:24
10.807000,0.510839,-0.000859,0.004089,-95.660000,35000,04-09-2024 17:21:25
10.834000,0.510839,-0.000852,0.004122,-95.660000,35000,04-09-2024 17:21:25
10.831000,0.510839,-0.000847,0.004151,-95.660000,35000,04-09-2024 17:21:26
10.817000,0.510839,-0.000844,0.004180,-95.660000,35000,04-09-2024 17:21:26
10.849000,0.510839,-0.000842,0.004199,-95.660000,35000,04-09-2024 17:21:27
10.830000,0.510839,-0.000839,0.004216,-95.660000,35000,04-09-2024 17:21:28
10.849000,0.510839,-0.000835,0.004231,-95.660000,35000,04-09-2024 17:21:28
10.854000,0.510839,-0.000831,0.004245,-95.660000,35000,04-09-2024 17:21:29
10.831000,0.510839,-0.000828,0.004253,-95.660000,35000,04-09-2024 17:21:29
10.862000,0.510839,-0.000824,0.004263,-95.660000,35000,04-09-2024 17:21:30
10.844000,0.510839,-0.000820,0.004272,-95.660000,35000,04-09-2024 17:21:31
10.845000,0.510839,-0.000817,0.004286,-95.660000,35000,04-09-2024 17:21:31
10.870000,0.510839,-0.000815,0.004299,-95.660000,35000,04-09-2024 17:21:32
10.849000,0.510839,-0.000813,0.004314,-95.660000,35000,04-09-2024 17:21:33
10.875000,0.510839,-0.000804,0.004330,-95.660000,35000,04-09-2024 17:21:33
10.856000,0.510839,-0.000792,0.004347,-95.660000,35000,04-09-2024 17:21:34
10.870000,0.510839,-0.000787,0.004359,-95.660000,35000,04-09-2024 17:21:34
10.883000,0.510839,-0.000789,0.004364,-95.660000,35000,04-09-2024 17:21:35
10.861000,0.510839,-0.000801,0.004362,-95.660000,35000,04-09-2024 17:21:36
10.890000,0.510839,-0.000823,0.004355,-95.660000,35000,04-09-2024 17:21:36
10.874000,0.510839,-0.000841,0.004346,-95.660000,35000,04-09-2024 17:21:37
10.888000,0.510839,-0.000855,0.004340,-95.660000,35000,04-09-2024 17:21:37
10.898000,0.510839,-0.000865,0.004341,-95.660000,35000,04-09-2024 17:21:38
10.877000,0.510839,-0.000869,0.004357,-95.660000,35000,04-09-2024 17:21:39
10.905000,0.510839,-0.000866,0.004379,-95.660000,35000,04-09-2024 17:21:39
10.897000,0.510839,-0.000853,0.004398,-95.660000,35000,04-09-2024 17:21:40
10.901000,0.510839,-0.000837,0.004413,-95.660000,35000,04-09-2024 17:21:40
10.915000,0.510839,-0.000825,0.004424,-95.660000,35000,04-09-2024 17:21:41
10.888000,0.510839,-0.000823,0.004434,-95.660000,35000,04-09-2024 17:21:42
10.917000,0.510839,-0.000825,0.004447,-95.660000,35000,04-09-2024 17:21:42
10.909000,0.510839,-0.000831,0.004461,-95.660000,35000,04-09-2024 17:21:43
10.899000,0.510839,-0.000837,0.004474,-95.660000,35000,04-09-2024 17:21:44
10.930000,0.510839,-0.000839,0.004482,-95.660000,35000,04-09-2024 17:21:44
10.903000,0.510839,-0.000837,0.004487,-95.660000,35000,04-09-2024 17:21:45
10.932000,0.510839,-0.000834,0.004490,-95.660000,35000,04-09-2024 17:21:45
10.932000,0.510839,-0.000828,0.004496,-95.660000,35000,04-09-2024 17:21:46
10.913000,0.510839,-0.000824,0.004503,-95.660000,35000,04-09-2024 17:21:47
10.943000,0.510839,-0.000821,0.004510,-95.660000,35000,04-09-2024 17:21:47
10.922000,0.510839,-0.000821,0.004516,-95.660000,35000,04-09-2024 17:21:48
10.929000,0.510839,-0.000823,0.004523,-95.660000,35000,04-09-2024 17:21:48
10.944000,0.510839,-0.000825,0.004529,-95.660000,35000,04-09-2024 17:21:49
10.926000,0.510839,-0.000827,0.004536,-95.660000,35000,04-09-2024 17:21:50
10.956000,0.510839,-0.000828,0.004544,-95.660000,35000,04-09-2024 17:21:50
10.943000,0.510791,-0.000831,0.004554,-95.660000,35000,04-09-2024 17:21:51
10.943000,0.510839,-0.000832,0.004562,-95.660000,35000,04-09-2024 17:21:51
10.963000,0.510839,-0.000833,0.004570,-95.660000,35000,04-09-2024 17:21:52
10.939000,0.510839,-0.000833,0.004577,-95.660000,35000,04-09-2024 17:21:53
10.970000,0.510839,-0.000833,0.004583,-95.660000,35000,04-09-2024 17:21:53
10.958000,0.510839,-0.000832,0.004589,-95.660000,35000,04-09-2024 17:21:54
10.959000,0.510839,-0.000832,0.004597,-95.660000,35000,04-09-2024 17:21:54
10.978000,0.510839,-0.000834,0.004607,-95.660000,35000,04-09-2024 17:21:55
10.958000,0.510839,-0.000836,0.004620,-95.660000,35000,04-09-2024 17:21:56
10.978000,0.510839,-0.000839,0.004631,-95.660000,35000,04-09-2024 17:21:56
10.971000,0.510839,-0.000841,0.004641,-95.660000,35000,04-09-2024 17:21:57
10.975000,0.510839,-0.000844,0.004650,-95.660000,35000,04-09-2024 17:21:57
10.996000,0.510839,-0.000845,0.004656,-95.660000,35000,04-09-2024 17:21:58
10.972000,0.510839,-0.000841,0.004655,-95.660000,35000,04-09-2024 17:21:59
10.992000,0.510839,-0.000834,0.004650,-95.660000,35000,04-09-2024 17:21:59
10.994000,0.510839,-0.000826,0.004647,-95.660000,35000,04-09-2024 17:22:00
10.979000,0.510839,-0.000814,0.004657,-95.660000,35000,04-09-2024 17:22:01
11.009000,0.510839,-0.000800,0.004664,-95.660000,35000,04-09-2024 17:22:01
10.987000,0.510839,-0.000793,0.004671,-95.660000,35000,04-09-2024 17:22:02
11.009000,0.510839,-0.000798,0.004681,-95.660000,35000,04-09-2024 17:22:02
11.016000,0.510839,-0.000818,0.004702,-95.660000,35000,04-09-2024 17:22:03
10.993000,0.510839,-0.000840,0.004722,-95.660000,35000,04-09-2024 17:22:04
11.023000,0.510839,-0.000857,0.004736,-95.660000,35000,04-09-2024 17:22:04
11.007000,0.510839,-0.000862,0.004730,-95.660000,35000,04-09-2024 17:22:05
11.014000,0.510886,-0.000861,0.004700,-95.660000,35000,04-09-2024 17:22:06
11.029000,0.510886,-0.000865,0.004672,-95.660000,35000,04-09-2024 17:22:06
11.007000,0.510886,-0.000875,0.004649,-95.660000,35000,04-09-2024 17:22:07
11.038000,0.510886,-0.000882,0.004636,-95.660000,35000,04-09-2024 17:22:07
11.032000,0.510839,-0.000881,0.004637,-95.660000,35000,04-09-2024 17:22:08
11.022000,0.510839,-0.000875,0.004649,-95.660000,35000,04-09-2024 17:22:09
11.048000,0.510839,-0.000870,0.004667,-95.660000,35000,04-09-2024 17:22:09
11.022000,0.510839,-0.000868,0.004690,-95.660000,35000,04-09-2024 17:22:10
11.048000,0.510839,-0.000868,0.004713,-95.660000,35000,04-09-2024 17:22:10
11.045000,0.510886,-0.000871,0.004728,-95.660000,35000,04-09-2024 17:22:11
11.036000,0.510839,-0.000875,0.004740,-95.660000,35000,04-09-2024 17:22:12
11.062000,0.510886,-0.000877,0.004752,-95.660000,35000,04-09-2024 17:22:12
11.043000,0.510886,-0.000880,0.004765,-95.660000,35000,04-09-2024 17:22:13
11.061000,0.510886,-0.000882,0.004774,-95.660000,35000,04-09-2024 17:22:13
11.057000,0.510839,-0.000887,0.004781,-95.660000,35000,04-09-2024 17:22:14
11.051000,0.510839,-0.000892,0.004789,-95.660000,35000,04-09-2024 17:22:15
11.076000,0.510839,-0.000894,0.004796,-95.660000,35000,04-09-2024 17:22:15
11.058000,0.510839,-0.000891,0.004801,-95.660000,35000,04-09-2024 17:22:16
11.070000,0.510839,-0.000886,0.004806,-95.660000,35000,04-09-2024 17:22:16
11.081000,0.510839,-0.000877,0.004812,-95.660000,35000,04-09-2024 17:22:17
11.061000,0.510839,-0.000868,0.004819,-95.660000,35000,04-09-2024 17:22:18
11.091000,0.510839,-0.000860,0.004825,-95.660000,35000,04-09-2024 17:22:18
11.074000,0.510839,-0.000855,0.004829,-95.660000,35000,04-09-2024 17:22:19
11.086000,0.510886,-0.000852,0.004831,-95.660000,35000,04-09-2024 17:22:19
11.100000,0.510839,-0.000849,0.004832,-95.660000,35000,04-09-2024 17:22:20
11.076000,0.510839,-0.000848,0.004834,-95.660000,35000,04-09-2024 17:22:21
11.106000,0.510839,-0.000850,0.004837,-95.660000,35000,04-09-2024 17:22:21
11.087000,0.510839,-0.000851,0.004841,-95.660000,35000,04-09-2024 17:22:22
11.092000,0.510839,-0.000850,0.004845,-95.660000,35000,04-09-2024 17:22:23
11.114000,0.510839,-0.000848,0.004848,-95.660000,35000,04-09-2024 17:22:23
11.090000,0.510791,-0.000847,0.004850,-95.660000,35000,04-09-2024 17:22:24
11.117000,0.510791,-0.000848,0.004853,-95.660000,35000,04-09-2024 17:22:24
11.117000,0.510791,-0.000854,0.004860,-95.660000,35000,04-09-2024 17:22:25
11.106000,0.510839,-0.000861,0.004865,-95.660000,35000,04-09-2024 17:22:26
11.127000,0.510839,-0.000869,0.004868,-95.660000,35000,04-09-2024 17:22:26
11.104000,0.510839,-0.000877,0.004870,-95.660000,35000,04-09-2024 17:22:27
11.125000,0.510839,-0.000882,0.004870,-95.660000,35000,04-09-2024 17:22:27
11.132000,0.510839,-0.000884,0.004868,-95.660000,35000,04-09-2024 17:22:28
11.117000,0.510886,-0.000887,0.004866,-95.660000,35000,04-09-2024 17:22:29
11.143000,0.510839,-0.000889,0.004868,-95.660000,35000,04-09-2024 17:22:29
11.124000,0.510839,-0.000892,0.004875,-95.660000,35000,04-09-2024 17:22:30
11.142000,0.510839,-0.000892,0.004883,-95.660000,35000,04-09-2024 17:22:30
11.148000,0.510839,-0.000889,0.004893,-95.660000,35000,04-09-2024 17:22:31
11.133000,0.510839,-0.000885,0.004903,-95.660000,35000,04-09-2024 17:22:32
11.160000,0.510839,-0.000876,0.004915,-95.660000,35000,04-09-2024 17:22:32
11.151000,0.510839,-0.000869,0.004923,-95.660000,35000,04-09-2024 17:22:33
11.161000,0.510839,-0.000863,0.004931,-95.660000,35000,04-09-2024 17:22:34
11.165000,0.510839,-0.000860,0.004940,-95.660000,35000,04-09-2024 17:22:34
11.148000,0.510839,-0.000861,0.004949,-95.660000,35000,04-09-2024 17:22:35
11.178000,0.510839,-0.000863,0.004954,-95.660000,35000,04-09-2024 17:22:35
11.167000,0.510839,-0.000868,0.004957,-95.660000,35000,04-09-2024 17:22:36
11.169000,0.510839,-0.000875,0.004961,-95.660000,35000,04-09-2024 17:22:37
11.190000,0.510886,-0.000882,0.004964,-95.660000,35000,04-09-2024 17:22:37
11.163000,0.510886,-0.000885,0.004965,-95.660000,35000,04-09-2024 17:22:38
11.192000,0.510839,-0.000884,0.004967,-95.660000,35000,04-09-2024 17:22:38
11.179000,0.510839,-0.000881,0.004969,-95.660000,35000,04-09-2024 17:22:39
11.175000,0.510839,-0.000875,0.004972,-95.660000,35000,04-09-2024 17:22:40
11.203000,0.510839,-0.000871,0.004978,-95.660000,35000,04-09-2024 17:22:40
11.182000,0.510839,-0.000868,0.004985,-95.660000,35000,04-09-2024 17:22:41
11.205000,0.510839,-0.000866,0.004991,-95.660000,35000,04-09-2024 17:22:41
11.204000,0.510839,-0.000868,0.004998,-95.660000,35000,04-09-2024 17:22:42
11.193000,0.510839,-0.000873,0.005000,-95.660000,35000,04-09-2024 17:22:43
11.219000,0.510839,-0.000877,0.004999,-95.660000,35000,04-09-2024 17:22:43
11.197000,0.510839,-0.000881,0.004997,-95.660000,35000,04-09-2024 17:22:44
11.211000,0.510839,-0.000884,0.004994,-95.660000,35000,04-09-2024 17:22:45
11.225000,0.510839,-0.000884,0.004991,-95.660000,35000,04-09-2024 17:22:45
11.203000,0.510839,-0.000882,0.004988,-95.660000,35000,04-09-2024 17:22:46
11.234000,0.510839,-0.000879,0.004985,-95.660000,35000,04-09-2024 17:22:46
11.219000,0.510839,-0.000875,0.004984,-95.660000,35000,04-09-2024 17:22:47
11.226000,0.510839,-0.000875,0.004984,-95.660000,35000,04-09-2024 17:22:48
11.240000,0.510839,-0.000875,0.004984,-95.660000,35000,04-09-2024 17:22:48
11.220000,0.510791,-0.000878,0.004985,-95.660000,35000,04-09-2024 17:22:49
11.245000,0.510839,-0.000884,0.004987,-95.660000,35000,04-09-2024 17:22:49
11.244000,0.510839,-0.000890,0.004990,-95.660000,35000,04-09-2024 17:22:50
11.243000,0.510839,-0.000894,0.004993,-95.660000,35000,04-09-2024 17:22:51
11.256000,0.510839,-0.000897,0.005000,-95.660000,35000,04-09-2024 17:22:51
11.239000,0.510839,-0.000901,0.005008,-95.660000,35000,04-09-2024 17:22:52
11.263000,0.510839,-0.000905,0.005014,-95.660000,35000,04-09-2024 17:22:52
11.260000,0.510839,-0.000907,0.005018,-95.660000,35000,04-09-2024 17:22:53
11.253000,0.510839,-0.000907,0.005020,-95.660000,35000,04-09-2024 17:22:54
11.278000,0.510839,-0.000905,0.005023,-95.660000,35000,04-09-2024 17:22:54
11.255000,0.510839,-0.000903,0.005025,-95.660000,35000,04-09-2024 17:22:55
11.279000,0.510839,-0.000900,0.005027,-95.660000,35000,04-09-2024 17:22:55
11.276000,0.510886,-0.000896,0.005029,-95.660000,35000,04-09-2024 17:22:56
